Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im279.jpg,16282882.0,497350528.0
TM_SQDIFF,im280.jpg,16276605.0,497157504.0
TM_SQDIFF,im281.jpg,16304556.0,496475264.0
TM_SQDIFF,im282.jpg,16293721.0,494844448.0
TM_SQDIFF,im283.jpg,16288966.0,492612544.0
TM_SQDIFF,im284.jpg,16286261.0,490636384.0
TM_SQDIFF,im285.jpg,16245456.0,487261088.0
TM_SQDIFF,im286.jpg,16363362.0,483014784.0
TM_SQDIFF,im287.jpg,16391801.0,478915136.0
TM_SQDIFF,im288.jpg,16425115.0,475206272.0
TM_SQDIFF,im289.jpg,16396113.0,471537728.0
TM_SQDIFF,im290.jpg,16334165.0,468471424.0
TM_SQDIFF,im291.jpg,16227730.0,464487040.0
TM_SQDIFF,im292.jpg,16211052.0,461666464.0
TM_SQDIFF,im293.jpg,16261381.0,459763680.0
TM_SQDIFF,im294.jpg,16237261.0,457562688.0
TM_SQDIFF,im295.jpg,16158243.0,456103744.0
TM_SQDIFF,im296.jpg,15970697.0,453267360.0
TM_SQDIFF,im297.jpg,15798043.0,451527456.0
TM_SQDIFF,im298.jpg,15606169.0,448923392.0
TM_SQDIFF,im299.jpg,15374030.0,446620480.0
TM_SQDIFF,im300.jpg,15111571.0,445378112.0
TM_SQDIFF,im301.jpg,14744057.0,443622592.0
TM_SQDIFF,im302.jpg,14444517.0,442529792.0
TM_SQDIFF,im303.jpg,14074295.0,440505024.0
TM_SQDIFF,im304.jpg,13927124.0,438889056.0
TM_SQDIFF,im305.jpg,13626285.0,437318400.0
TM_SQDIFF,im306.jpg,13371471.0,435296960.0
TM_SQDIFF,im307.jpg,13232551.0,434388640.0
TM_SQDIFF,im308.jpg,12917928.0,434494912.0
TM_SQDIFF,im309.jpg,12714770.0,434003552.0
TM_SQDIFF,im310.jpg,12659194.0,434817312.0
TM_SQDIFF,im311.jpg,12605910.0,434491872.0
TM_SQDIFF,im312.jpg,12481799.0,435671552.0
TM_SQDIFF,im313.jpg,12437082.0,435033472.0
TM_SQDIFF,im314.jpg,12381084.0,435288736.0
TM_SQDIFF,im315.jpg,12241637.0,434515776.0
TM_SQDIFF,im316.jpg,12481625.0,434532960.0
